Node,Label,Degree,Degree_Centrality,Betweenness_Centrality,Closeness_Centrality,Eigenvector_Centrality,PageRank,Community,Frequency,Disaster_Ratio
#kamindoz,#kamindoz,1,0.0005194805194805195,0.0,0.06387793920038115,1.708228045568154e-06,0.0001889705419056182,0,1,1.0
#unfml,#unfml,1,0.0005194805194805195,0.0,0.000935064935064935,4.877045323941242e-66,0.0003814767922218988,54,1,0.0
#gfz,#gfz,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,232,1,1.0
#movietheatre,#movietheatre,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,233,1,1.0
#615,#615,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,233,1,1.0
#jonvoyage,#jonvoyage,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,238,2,0.0
#kyee,#kyee,1,0.0005194805194805195,0.0,0.0015584415584415584,1.467993694442933e-32,0.0001488338610072311,26,1,1.0
#ootd,#ootd,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,174,1,0.0
#doubleghats,#doubleghats,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,174,1,0.0
#fitness,#fitness,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,182,2,0.0
#np,#np,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,192,5,0.0
#ultimalucha,#ultimalucha,1,0.0005194805194805195,0.0,0.0005194805194805195,5.984727845760224e-67,0.0006738544441392776,133,3,0.0
#queenswharf,#queenswharf,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,175,1,0.0
#brisbane,#brisbane,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,175,1,0.0
#rt_4_a_mention,#rt_4_a_mention,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,235,1,0.0
#ty,#ty,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,235,1,0.0
#nghlth,#nghlth,1,0.0005194805194805195,0.0,0.057678605038853484,3.691687206756189e-07,0.00019865302670384847,0,1,1.0
#blackpool,#blackpool,1,0.0005194805194805195,0.0,0.0005194805194805195,5.984727845760224e-67,0.0006738544441392776,178,2,1.0
#beclearoncancer,#beclearoncancer,1,0.0005194805194805195,0.0,0.0005194805194805195,5.984727845760224e-67,0.0006738544441392776,178,2,1.0
#seaworld,#seaworld,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,179,1,1.0
#opseaworld,#opseaworld,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,179,1,1.0
#texaschainsawmassacre,#texaschainsawmassacre,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,234,1,0.0
#kisii,#kisii,1,0.0005194805194805195,0.0,0.0005194805194805195,5.984727845760224e-67,0.0006738544441392776,134,2,1.0
#countynews,#countynews,1,0.0005194805194805195,0.0,0.0005194805194805195,5.984727845760224e-67,0.0006738544441392776,134,2,1.0
#britishbakeoff,#britishbakeoff,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,236,1,0.0
#paulhollywood,#paulhollywood,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,236,1,0.0
#vaginaorcake,#vaginaorcake,1,0.0005194805194805195,0.0,0.054491474295875274,2.8158091450698306e-08,0.00028284262457495225,0,1,1.0
#bakeofffriends,#bakeofffriends,1,0.0005194805194805195,0.0,0.054491474295875274,2.8158091450698306e-08,0.00028284262457495225,0,2,0.0
#arkansas,#arkansas,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,237,1,1.0
#nola,#nola,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,237,1,1.0
#rockin,#rockin,1,0.0005194805194805195,0.0,0.0005194805194805195,7.925788875247164e-61,0.0006738544441392776,176,3,0.0
#artistsunited,#artistsunited,1,0.0005194805194805195,0.0,0.0005194805194805195,7.925788875247164e-61,0.0006738544441392776,176,3,0.0
#cawx,#cawx,1,0.0005194805194805195,0.0,0.048022006005199284,8.018266615919655e-11,0.0003386880220282983,11,2,1.0
#fettilootch,#fettilootch,1,0.0005194805194805195,0.0,0.0005194805194805195,4.442558311778629e-56,0.0006738544441392776,177,4,0.25
#slanglucci,#slanglucci,1,0.0005194805194805195,0.0,0.0005194805194805195,4.442558311778629e-56,0.0006738544441392776,177,4,0.25
#thereal,#thereal,1,0.0005194805194805195,0.0,0.004007421150278293,1.000401579348871e-27,0.0001452293154703705,10,1,0.0
#askcharley,#askcharley,1,0.0005194805194805195,0.0,0.0006926406926406926,1.9922573482694427e-60,0.00031674382459993854,83,2,0.0
#summerfate,#summerfate,1,0.0005194805194805195,0.0,0.0006926406926406926,5.976772044808328e-60,0.0007480751217222146,83,5,0.0
#aerospace,#aerospace,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,180,1,1.0
#exec,#exec,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,180,1,1.0
#kashmirconflict,#kashmirconflict,1,0.0005194805194805195,0.0,0.05676773557568259,1.7206842894606388e-05,0.00019368445051069202,2,1,1.0
#protectdenaliwolves,#protectdenaliwolves,1,0.0005194805194805195,0.0,0.04660604974281261,2.820277120415507e-11,0.00033300397122559226,3,2,0.5
#anthrax,#anthrax,1,0.0005194805194805195,0.0,0.001958041958041958,6.8843936602141706e-59,0.00030171052095533633,18,1,1.0
#engvaus,#engvaus,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,149,2,0.0
#wzbt,#wzbt,1,0.0005194805194805195,0.0,0.05625192576227407,2.764832781019197e-06,0.00021715818834849656,9,1,0.0
#trump,#trump,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,286,2,0.0
#hardball,#hardball,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,286,1,0.0
#beyondgps,#beyondgps,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,148,1,0.0
#banthebomb,#banthebomb,1,0.0005194805194805195,0.0,0.06904279116175027,0.0001697024606088616,0.00019986776068374264,0,1,1.0
#mlm,#mlm,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,288,1,0.0
#residualincome,#residualincome,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,288,1,0.0
#bishopfred,#bishopfred,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,802,1,0.0
#shoalstraffic,#shoalstraffic,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,804,1,1.0
#thatswhatfriendsarefor,#thatswhatfriendsarefor,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,805,1,0.0
#traintragedy,#traintragedy,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,374,1,1.0
#collapse,#collapse,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,373,1,0.0
#ashes,#ashes,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,372,2,0.5
#cricket,#cricket,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,371,1,1.0
#oped,#oped,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,370,2,0.0
#lancaster,#lancaster,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,797,1,1.0
#trafficalert,#trafficalert,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,532,1,1.0
#literarycakes,#literarycakes,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,533,1,0.0
#raheelsharif,#raheelsharif,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,534,1,1.0
#boycottbears,#boycottbears,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,535,1,0.0
#tanzania,#tanzania,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,536,1,0.0
#tennews,#tennews,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,538,1,1.0
#evacuate,#evacuate,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,539,1,1.0
#southkorea,#southkorea,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,526,1,0.0
#37592,#37592,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,527,1,0.0
#titania,#titania,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,789,1,0.0
#snooker,#snooker,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,790,1,1.0
#fires,#fires,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,791,1,1.0
#foxdebatequestions,#foxdebatequestions,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,792,1,1.0
#profittothepeople,#profittothepeople,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,793,1,1.0
#idfire,#idfire,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,794,4,1.0
#afc,#afc,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,441,2,0.0
#coyi,#coyi,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,442,1,1.0
#iwasdisappointedby,#iwasdisappointedby,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,443,1,0.0
#navy,#navy,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,660,1,1.0
#askconnor,#askconnor,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,659,1,0.0
#preseasonworkouts,#preseasonworkouts,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,309,1,0.0
#interestraterise,#interestraterise,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,310,1,0.0
#beyhive,#beyhive,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,311,8,0.0
#5sosfam,#5sosfam,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,312,2,0.0
#dead,#dead,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,444,1,0.0
#papiichampoo,#papiichampoo,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,445,1,0.0
#cyprus,#cyprus,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,446,1,1.0
#mullah,#mullah,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,447,1,0.0
#vaxshill,#vaxshill,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,448,1,1.0
#vra50,#vra50,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,449,1,1.0
#insas,#insas,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,450,1,1.0
#cdcwhistleblower,#cdcwhistleblower,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,453,1,1.0
#adiossuperbacterias,#adiossuperbacterias,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,454,1,0.0
#lgbt,#lgbt,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,315,5,0.2
#tangletalk,#tangletalk,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,653,1,0.0
#140,#140,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,654,1,0.0
#hillaryclinton,#hillaryclinton,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,655,1,0.0
#tomclancy,#tomclancy,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,656,1,0.0
#icelandreview,#icelandreview,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,657,1,1.0
#gbbo2015,#gbbo2015,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,658,1,1.0
#giveaway,#giveaway,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,647,1,0.0
#4playthursdays,#4playthursdays,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,648,2,0.0
#masterchef,#masterchef,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,649,1,0.0
#nosurrender,#nosurrender,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,650,2,0.0
#danger,#danger,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,438,1,0.0
#st,#st,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,439,1,0.0
#nonprofit,#nonprofit,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,440,1,0.0
#childsexabuse,#childsexabuse,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,457,1,1.0
#bible,#bible,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,458,1,0.0
#7newsadl,#7newsadl,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,318,1,0.0
#rememberrabaa,#rememberrabaa,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,645,1,1.0
#becarefulharry,#becarefulharry,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,646,1,0.0
#theatershooting,#theatershooting,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,644,1,1.0
#kneelbot,#kneelbot,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,664,1,0.0
#thisdayinhistory,#thisdayinhistory,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,354,1,1.0
#musicadvisory,#musicadvisory,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,355,1,0.0
#ny35,#ny35,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,434,1,1.0
#royals,#royals,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,435,2,0.5
#jsunnews,#jsunnews,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,436,1,1.0
#newsintweets,#newsintweets,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,314,3,0.6666666666666666
#pitchwars,#pitchwars,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,651,1,0.0
#superfood,#superfood,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,451,1,0.0
#physician,#physician,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,452,1,1.0
#justaguess,#justaguess,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,680,1,0.0
#deals_uk,#deals_uk,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,681,1,0.0
#autismawareness,#autismawareness,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,682,1,0.0
#troubleonmymind,#troubleonmymind,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,683,1,0.0
#icd10,#icd10,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,437,1,1.0
#zimmerman,#zimmerman,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,665,1,0.0
#byebyesoundcloud,#byebyesoundcloud,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,666,1,0.0
#eonlinechat,#eonlinechat,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,308,1,0.0
#obliteration,#obliteration,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,667,1,0.0
#homosexuality,#homosexuality,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,668,1,0.0
#winechat,#winechat,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,661,1,0.0
#subs,#subs,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,662,1,0.0
#sizewell,#sizewell,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,663,1,1.0
#lesbian,#lesbian,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,316,1,1.0
#cbcto,#cbcto,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,317,1,0.0
#legionstrackandfield,#legionstrackandfield,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,456,1,0.0
#gishwhes,#gishwhes,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,459,1,0.0
#meditationbymsg,#meditationbymsg,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,460,1,0.0
#novalismi,#novalismi,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,461,1,0.0
#glimpses,#glimpses,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,462,1,1.0
#badotweet,#badotweet,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,463,1,0.0
#89x,#89x,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,631,1,0.0
#pantherattack,#pantherattack,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,632,5,0.4
#kidsthesedays,#kidsthesedays,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,633,1,0.0
#legionnairesdisease,#legionnairesdisease,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,672,1,1.0
#muhamadjabal,#muhamadjabal,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,673,1,1.0
#sebee,#sebee,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,674,1,1.0
#losangeles,#losangeles,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,675,1,1.0
#pandemonium,#pandemonium,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,676,2,0.5
#copalibertadores,#copalibertadores,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,677,1,0.0
#bennycapricon,#bennycapricon,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,678,1,0.0
#shestooyoung,#shestooyoung,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,679,1,0.0
#bc19,#bc19,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,430,1,0.0
#hannaph,#hannaph,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,431,2,1.0
#natsnation,#natsnation,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,684,1,0.0
#hs2,#hs2,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,685,1,0.0
#romanticsuspense,#romanticsuspense,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,686,1,0.0
#breaking411,#breaking411,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,687,1,1.0
#kurokobot,#kurokobot,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,433,1,1.0
#tattoo,#tattoo,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,348,1,1.0
#speakingfromexperience,#speakingfromexperience,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,349,1,0.0
#decisionsondecisions,#decisionsondecisions,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,350,1,1.0
#rolandonabeats,#rolandonabeats,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,351,1,0.0
#insomnia,#insomnia,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,352,1,1.0
#boxing,#boxing,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,353,1,0.0
#ksbynews,#ksbynews,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,669,1,1.0
#osi2016,#osi2016,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,670,1,1.0
#kamloops,#kamloops,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,671,1,1.0
#e,#e,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,634,1,0.0
#shakeology,#shakeology,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,635,1,0.0
#034,#034,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,636,1,0.0
#629,#629,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,637,1,1.0
#pics,#pics,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,638,2,1.0
#actionmoviestaughtus,#actionmoviestaughtus,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,639,1,0.0
#wimbledon,#wimbledon,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,640,1,0.0
#faroe,#faroe,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,641,1,1.0
#faroeislands,#faroeislands,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,642,3,0.6666666666666666
#antioch,#antioch,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,643,6,1.0
#mainstage,#mainstage,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,629,1,0.0
#kro,#kro,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,630,1,0.0
#8217,#8217,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,689,1,1.0
#helpme,#helpme,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,690,1,0.0
#nikeplus,#nikeplus,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,428,2,0.0
#bc,#bc,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,429,1,0.0
#hope,#hope,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,425,1,1.0
#skh,#skh,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,426,1,1.0
#vanuatu,#vanuatu,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,432,2,0.5
#cc,#cc,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,691,1,0.0
#sejorg,#sejorg,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,692,1,1.0
#iwk,#iwk,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,693,1,0.0
#lucky,#lucky,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,694,1,0.0
#lgm,#lgm,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,301,1,0.0
#gilbert23,#gilbert23,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,302,3,0.3333333333333333
#saltriverwildhorses,#saltriverwildhorses,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,303,1,0.0
#sciencefiction,#sciencefiction,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,304,1,0.0
#smartnews,#smartnews,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,688,1,1.0
#babri,#babri,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,464,1,0.0
#renew911health,#renew911health,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,617,2,1.0
#riders,#riders,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,618,1,0.0
#nj36,#nj36,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,619,1,1.0
#pbban,#pbban,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,307,4,0.25
#incident,#incident,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,422,1,1.0
#ns,#ns,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,620,1,1.0
#arsenal,#arsenal,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,621,1,1.0
#usmnt,#usmnt,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,622,1,0.0
#pft,#pft,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,623,1,0.0
#nyg,#nyg,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,624,1,0.0
#cowboys,#cowboys,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,625,2,0.0
#wcvb,#wcvb,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,626,1,1.0
#tms7,#tms7,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,627,1,0.0
#worm,#worm,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,628,1,0.0
#deepthoughts,#deepthoughts,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,470,1,1.0
#pt,#pt,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,325,2,1.0
#aviationaddicts,#aviationaddicts,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,613,1,1.0
#peritoengrafoscopia,#peritoengrafoscopia,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,423,1,1.0
#windows10,#windows10,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,424,1,0.0
#buffalo,#buffalo,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,465,3,1.0
#freesikhpoliticalprisnors,#freesikhpoliticalprisnors,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,466,1,0.0
#washingtonpost,#washingtonpost,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,467,2,1.0
#8392,#8392,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,616,1,1.0
#tbt,#tbt,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,320,5,0.2
#allthenews,#allthenews,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,321,1,1.0
#volleyball,#volleyball,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,322,1,1.0
#retweet,#retweet,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,697,1,1.0
#kelbytomlinson,#kelbytomlinson,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,698,1,0.0
#animalrescue,#animalrescue,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,699,7,0.0
#newbeginningsanimalrescue,#newbeginningsanimalrescue,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,700,1,0.0
#ppact,#ppact,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,701,1,0.0
#psychrewatch,#psychrewatch,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,702,1,0.0
#skyrim,#skyrim,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,703,1,0.0
#warmbodies,#warmbodies,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,305,1,0.0
#etcpb,#etcpb,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,306,1,0.0
#nwo,#nwo,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,323,1,1.0
#pugprobs,#pugprobs,0,0.0,0.0,0.0,2.500937994687241e-90,0.0001010781760388005,324,1,0.0
